,movieId,overview,rating,Label
1306,3933,set th century european village stop motion animation feature follow story victor young man whisk away underworld wed mysterious corpse bride real bride victoria wait bereft land living,2.141379310344828,2 star
1307,8923,wrongfully expel harvard university american matt buckner flees sister home england befriend charm dangerous brother law pete dunham introduce underworld british football hooliganism matt learn stand ground friendship develop backdrop secret often violent world green street hooligan story loyalty trust sometimes brutal consequence live close edge,3.498310810810811,3 star
1308,59,average family thrust spotlight father commits seemingly self defense murder diner,3.600985221674877,3 star
1309,257,oliver twist modern film version charles dickens bestseller roman polanski adaptation classic dickens tale orphan meet pickpocket street london join household boy trained steal master,3.408255726151523,3 star
1310,398,biopic writer truman capote assignment new yorker write non fiction book cold blood,3.3706896551724137,3 star
1311,533,cheese love eccentric wallace cunning canine pal gromit investigate mystery nick park animate adventure lovable inventor intrepid pup run business rid town garden pest use humane method turn home halfway house evict vermin pair stumble upon mystery involve voracious vegetarian monster threaten ruin annual veggie grow contest,2.9261712043168995,2 star
1312,5236,petty thief pose actor bring los angeles unlikely audition find middle murder investigation along high school dream girl detective training upcoming role,3.6625,3 star
1313,5471,blood soak tale norse warrior battle great murderous troll grendel head roll allegiance king hrothgar much respect lord dane beowulf lead troop warrior across sea rid village marauding monster,2.074829931972789,2 star
1314,27759,diplomat soldier representative dozen nation fend siege international compound peking boxer rebellion disparate interest unite survival despite compete faction overwhelm odds delay relief tacit support boxer empress china general,1.5,1 Sstar
1315,142,brokeback mountain ang lee film two modern day cowboys meet shepherding job summer two share raw powerful summer together turn life long relationship conflict life suppose live,3.058139534883721,3 star
1316,3291,story journalist edward r murrow stand senator mccarthy anti communist witch hunt early,1.7692307692307692,1 Sstar
1317,791,trap within eerie mist resident antonio bay become unwitting victim horrify vengeance one hundred year earlier ship carry leper purposely lure onto rocky coastline sink drown aboard back long dead mariner wait century revenge,3.6059322033898304,3 star
1318,2610,mirabelle disenchant salesgirl aspire artist sell glove accessory department store two men life wealthy divorcée ray porter struggle musician jeremy mirabelle fall love glamorous ray life take magical turn eventually realize must empower make choice,3.830049261083744,3 star
1319,1656,spend last year fight injustice cruelty alejandro de la vega face great challenge love wife elena thrown house elena file divorce find comfort arm count armand dash french aristocrat alejandro know something armand evil mastermind behind terrorist plot destroy united state marriage county future stake zorro save two union late,3.2035714285714287,3 star
1320,6963,chicago weather man separate wife child debate whether professional personal success mutually exclusive,3.730769230769231,3 star
1321,215,new murder victim discover sign jigsaw hand detective eric matthew begin full investigation apprehend jigsaw little effort jigsaw get catch another part plan eight victim already fight life time matthew join game,3.8925692510625822,3 star
1322,1951,leave dogville grace margaret mulligan see slave punish cotton farm call manderlay officially slavery illegal grace stand owner farm stay gangster manderlay try influence situation harvest time come grace see social economic reality manderlay,3.643417251341313,3 star
1323,25763,small group survivor military installation survive world war attempt drive across desolate wasteland hope survivor live hopefully specially built vehicle protect freakish weather mutate plant animal life danger along way,3.855769230769231,3 star
1324,25,jarhead film u marine anthony swoffords experience gulf war put arduous boot camp swafford unit send persian gulf earger fight force stay back action meanwhile swofford get news girlfriend cheat desperately want kill someone finally put training use,3.66751289654332,3 star
1325,231,middle eastern oil industry backdrop tense drama weave together numerous story line bennett holiday american lawyer charge facilitate dubious merger oil company bryan woodman switzerland base energy analyst experience personal tragedy opportunity visit arabian royalty meanwhile veteran cia agent bob barnes uncovers assassination plot unsettling origin,2.95447672534831,2 star
1326,8999,two married business executive affair blackmail violent criminal force turn table save family,3.66497461928934,3 star
