,Unnamed: 0.2,movieId,actor_1_gender,actor_2_gender,actor_1_name,actor_2_name,director_gender,director_name,Unnamed: 0.1,Unnamed: 0,adult,budget,genres,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,rating
1069,6703,8222,1,1,Victoria Abril,Marisa Paredes,2,Pedro Almodóvar,6885,Comedy,False,0,Comedy,es,Tacones lejanos,"High Heels is a murder mystery comedy centering on flamboyant actress Becky del Paramo and her daughter Rebecca, a television anchorwoman. After being estranged for 15 years, Becky re-enters Rebecca's life when she comes to perform a concert.  Rebecca, she finds, is now married to one of Becky's ex-lovers, Manuel. The mother and daughter begin making up for lost time, when suddenly, a murder occurs...",4.563892,[],Spain,1991-10-23,1710057.0,109.0,Español,High Heels,7.2,66.0,3.3034188034188032
1070,6709,1626,1,0,Anna Karina,Sady Rebbot,2,Jean-Luc Godard,6891,Drama,False,64000,Drama,fr,Vivre sa vie: film en douze tableaux,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.,11.30591,Pathé Consortium Cinéma,France,1962-09-20,24517.0,85.0,Français,Vivre Sa Vie,7.6,105.0,2.4519112207151665
1071,6710,483,2,1,Nicolas Cage,Laura Dern,2,David Lynch,6892,Comedy,False,9500000,Comedy,en,Wild at Heart,Young lovers Sailor and Lula run from the variety of weirdos that Lula's mom has hired to kill Sailor.,8.528622,Samuel Goldwyn,United States of America,1990-05-01,14560247.0,124.0,English,Wild at Heart,7.0,341.0,3.77140549273021
1072,6712,6069,2,1,Jack Nicholson,Cher,2,George Miller,6894,Fantasy,False,0,Fantasy,en,The Witches of Eastwick,Three single women in a picturesque village have their wishes granted - at a cost - when a mysterious and flamboyant man arrives in their lives.,13.031671,Kennedy Miller Productions,United States of America,1987-06-12,63766510.0,118.0,English,The Witches of Eastwick,6.2,334.0,3.65625
1073,6728,898,2,2,Burt Lancaster,Karl Malden,2,John Frankenheimer,6910,Drama,False,2650000,Drama,en,Birdman of Alcatraz,"After killing a prison guard, convict Robert Stroud faces life imprisonment in solitary confinement. Driven nearly mad by loneliness and despair, Stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. Despite having only a third grade education, Stroud goes on to become a renowned ornithologist and achieves a greater sense of freedom and purpose behind bars than most people find in the outside world.",4.471515,Norma Productions,United States of America,1962-07-03,3100000.0,147.0,English,Birdman of Alcatraz,7.0,71.0,4.111031797534069
1074,6731,618,1,1,Lillian Gish,Mae Marsh,2,D.W. Griffith,6913,Drama,False,100000,Drama,en,The Birth of a Nation,"The Birth of A Nation is a silent film from 1915 and the highest grossing silent film in film history. The film tells a romance story during the American civil war. D.W. Griffith invested heavily in its high production values, pioneering many new camera effects. The Birth of a Nation was strongly protested for its negative portrayal of newly freed slaves (mostly white actors in blackface), which went on to create and propagate negative images of blacks of the early 20th century in the United States. The film was used as a recruiting propaganda by the KKK until the 1940s.",5.113205,Epoch Film Co.,United States of America,1915-02-08,11000000.0,193.0,No Language,The Birth of a Nation,6.4,109.0,2.737467018469657
1075,6736,3089,2,2,John Wayne,Montgomery Clift,0,Howard Hawks,6918,Western,False,3000000,Western,en,Red River,"Dunson is driving his cattle to Red River when his adopted son, Matthew, turns against him.",6.09018,United Artists,United States of America,1948-08-26,9012000.0,133.0,English,Red River,7.3,85.0,4.114849481406527
1076,6739,1594,2,1,Peter Sellers,Elke Sommer,2,Blake Edwards,6921,Comedy,False,0,Comedy,en,A Shot in the Dark,A Shot in the Dark is the second and more successful film from the Pink Panther film series where both animated and real life sequences are mixed. A cult classic from Blake Edwards based on the play L’Idiot by Marcel Achard and Harry Kurnitz.,6.872888,United Artists,United Kingdom,1964-06-23,12368234.0,102.0,English,A Shot in the Dark,7.2,115.0,3.667400073340668
1077,6742,916,2,2,Steve McQueen,Robert Vaughn,2,Peter Yates,6924,Action,False,5500000,Action,en,Bullitt,"Senator Walter Chalmers is aiming to take down mob boss Pete Ross with the help of testimony from the criminal's hothead brother Johnny, who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt. When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.",7.01973,Solar Productions,United States of America,1968-10-17,42300873.0,113.0,English,Bullitt,7.0,273.0,4.059152401987852
1078,6746,3062,2,1,Warner Baxter,Bebe Daniels,2,Lloyd Bacon,6928,Music,False,439000,Music,en,42nd Street,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.",4.718154,Warner Bros.,United States of America,1933-02-02,2281000.0,89.0,English,42nd Street,6.1,38.0,3.899770341207349
1079,6756,79,2,2,Jet Li,Tony Leung Chiu-Wai,2,Zhang Yimou,6938,Drama,False,31000000,Drama,zh,英雄,One man defeated three assassins who sought to murder the most powerful warlord in pre-unified China.,9.861765,Beijing New Picture Film Co. Ltd.,China,2002-12-19,177394432.0,99.0,普通话,Hero,7.3,647.0,3.161438529784537
1080,6764,81,0,0,Sumi Shimamoto,Ichirō Nagai,2,Hayao Miyazaki,6947,Adventure,False,1000000,Adventure,ja,風の谷のナウシカ,"After a global war, the seaside kingdom known as the Valley Of The Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaa, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth.",11.267366,Topcraft,Japan,1984-03-11,3301446.0,117.0,日本語,Nausicaä of the Valley of the Wind,7.7,808.0,3.2703649635036496
1081,6807,616,2,2,Tom Cruise,Ken Watanabe,2,Edward Zwick,6991,Drama,False,140000000,Drama,en,The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",19.582325,Cruise/Wagner Productions,Japan,2003-12-05,456758981.0,154.0,English,The Last Samurai,7.3,1946.0,3.373526698780363
1082,6809,587,2,0,Ewan McGregor,Albert Finney,2,Tim Burton,6994,Adventure,False,70000000,Adventure,en,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",14.739983,Columbia Pictures,United States of America,2003-12-25,122919055.0,125.0,English,Big Fish,7.6,2064.0,3.4452618256604968
1083,6811,6964,2,1,Jack Nicholson,Diane Keaton,1,Nancy Meyers,6996,Drama,False,80000000,Drama,en,Something's Gotta Give,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.",8.524847,Columbia Pictures Corporation,United States of America,2003-12-12,266728738.0,128.0,Français,Something's Gotta Give,6.3,422.0,3.4923076923076923
1084,6812,1792,2,2,Matt Damon,Greg Kinnear,2,Bobby Farrelly,6997,Comedy,False,55000000,Comedy,en,Stuck on You,"In Martha's Vineyard, Mass., conjoined twins Walt (Greg Kinnear) and Bob Tenor (Matt Damon) make the best of their handicap by being the fastest grill cooks in town. While outgoing Walt hopes to one day become a famous actor, shy Bob prefers to stay out of the spotlight. When a fading Hollywood actress, Cher (Cher), decides to get her show ""Honey and the Beaze"" cancelled, she hires Walt -- and his brotherly appendage -- as her costars. But their addition surprisingly achieves the opposite.",6.96675,Twentieth Century Fox Film Corporation,United States of America,2003-12-10,33828318.0,118.0,English,Stuck on You,5.1,194.0,3.2556528081692195
1085,6813,3635,1,2,Scarlett Johansson,Colin Firth,2,Peter Webber,6998,Drama,False,0,Drama,en,Girl with a Pearl Earring,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.",7.008512,Wild Bear Films,United Kingdom,2003-08-31,31466789.0,101.0,English,Girl with a Pearl Earring,6.4,384.0,3.5363139793647584
1086,6815,122,2,2,Elijah Wood,Ian McKellen,2,Peter Jackson,7000,Adventure,False,94000000,Adventure,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",29.324358,WingNut Films,New Zealand,2003-12-01,1118888979.0,201.0,English,The Lord of the Rings: The Return of the King,8.1,8226.0,2.8624662907575384
1087,6817,8696,1,1,Helen Mirren,Julie Walters,2,Nigel Cole,7002,Comedy,False,10000000,Comedy,en,Calendar Girls,2003 fact-based comedy with Helen Mirren and Julie Walters. Members of a Yorkshire branch of the Women's Institute cause controversy when they pose nude for a charity calendar.,5.109575,Harbour Pictures,United Kingdom,2003-09-02,96542059.0,108.0,English,Calendar Girls,6.6,94.0,3.127906976744186
1088,6822,504,1,1,Charlize Theron,Christina Ricci,1,Patty Jenkins,7007,Crime,False,8000000,Crime,en,Monster,Aileen Wuornos is an emotionally scarred highway hooker who shoots a sadistic trick who rapes her and ultimately becomes America's first female serial killer.,7.189024,Newmarket Films,United States of America,2003-11-16,60378584.0,110.0,English,Monster,7.0,500.0,2.977674810446504
1089,6824,2289,2,1,Jude Law,Nicole Kidman,2,Anthony Minghella,7009,Drama,False,79000000,Drama,en,Cold Mountain,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",9.645543,Miramax Films,United States of America,2003-12-24,173013509.0,154.0,English,Cold Mountain,6.7,545.0,3.930407486377636
1090,6832,26710,2,2,Eddie Griffin,Anthony Anderson,0,Cheryl Dunye,7017,Comedy,False,0,Comedy,en,My Baby's Daddy,A trio of young men are forced to grow up quick when their girlfriends all become pregnant around the same time.,5.513522,[],United States of America,2004-01-09,51.0,86.0,English,My Baby's Daddy,4.3,15.0,2.76530612244898
1091,6835,5966,2,1,Ben Stiller,Jennifer Aniston,2,John Hamburg,7020,Comedy,False,42000000,Comedy,en,Along Came Polly,"Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there.",15.725542,Jersey Films,United States of America,2004-01-16,171963386.0,90.0,English,Along Came Polly,5.8,795.0,3.3037974683544302
1092,6916,1954,2,1,Ashton Kutcher,Melora Walters,2,Eric Bress,7101,Science Fiction,False,13000000,Science Fiction,en,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",12.994939,New Line Cinema,Canada,2004-01-22,96060858.0,113.0,English,The Butterfly Effect,7.3,2119.0,3.7267862226017647
1093,6927,1278,2,1,Michael Pitt,Eva Green,2,Bernardo Bertolucci,7112,Drama,False,15000000,Drama,en,The Dreamers,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,6.685981,Peninsula Films,France,2003-09-01,15121165.0,115.0,English,The Dreamers,7.2,680.0,3.968558901580709
