,movie_id,Label,overview
2911,11042,Flop,belated sequel decline american empire something montreal college professor remy learn die liver cancer decides make amends meet friend family die first try make peace ex wife louise ask estranged son sebastian successful businessman live london come home sebastian make impossible happen use contact disrupt entire canadian system every way possible help father fight terminal illness bitter end also try reunite former friend pierre alain dominique diane claude see old friend pass
2912,10147,Above Average,miserable conman partner pose santa little helper rob department store christmas eve run problem conman befriends troubled kid security bos discovers plot
2913,10756,Hit,workaholic jim evers wife business partner sara get call one night mansion owner edward gracey want sell house evers family arrive mansion butler take dine gracey gracey take one look sara think lose lover
2914,9562,Average,group archaeological student become trapped past go retrieve professor group must survive th century france long enough rescue
2915,11012,Flop,life respect british politician height career crumbles becomes obsess son lover
2916,9556,Average,dr peyton westlake verge realize major breakthrough synthetic skin laboratory destroy gangster burn beyond recognition forever alter experimental medical procedure westlake become know darkman assume alternate identity quest revenge new life former love
2917,1702,Flop,chaank armament experiment ultimate fighting machine part human part machine far hardman project unreliable kill number innocent people genius behind project jack live world model toy magazine fire cale kill corporate officer unleash ultimate killing machine call warbeast cale would help
2918,4823,Below Average,barr psychiatrist fall love sister one client beautiful married gangster hate husband unable escape
2919,10952,Average,gangster nino cash money brother make million dollar every week sell crack cop scotty discovers way infiltrate gang become dealer
2920,860,Above Average,high school student david lightman matthew broderick talent hack try hack computer system play unreleased video game unwittingly tap defense department war computer initiate confrontation global proportion together girlfriend ally sheedy wizardly computer genius john wood david must race time outwit opponent prevent nuclear armageddon
2921,5000,Disaster,orphan nazi air raid paulette young parisian girl run michel old peasant boy two quickly become close together try make sense chaotic crumbling world around attempt cope death create burial ground paulette decease pet dog eventually however paulette stay michel family threaten harsh reality wartime
2922,31510,Flop,see one another year wealthy jewish citizen judah ben hur boyhood close friend messala roman tribune happen meet accident occur messala become small minded arrogant seek destroy live judah family member
2923,8289,Below Average,police inspector renko try solve case three body find moscow gorky park find attempt solve crime impede superior work renko seek information stumble across conspiracy involve high level government
2924,11002,Average,ship disaster th century strand man woman wilds africa lady pregnant give birth son tree house soon family ape stumble across house ensue panic parent kill female ape take tiny boy replacement dead infant raise son twenty year later captain phillippe arnot discovers man think ape evidence tree house lead believe direct descendant earl greystoke thus take upon return man civilization
